Paper_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25 
CAMPOS PT 2019 REMEA-REV ELETRONICA MESTR EDUC AMBIENT,0.086956522,0.032608696,0.02173913,0.02173913,0.032608696,0.032608696,0.076086957,0.02173913,0.02173913,0.054347826,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.043478261,0.086956522,0.141304348,0.02173913,0.02173913,0.02173913,0.054347826,0.054347826,0.02173913
CANARIO R 2012 ZOOSYMPOSIA,0.02247191,0.02247191,0.123595506,0.02247191,0.078651685,0.06741573,0.033707865,0.02247191,0.033707865,0.02247191,0.02247191,0.033707865,0.033707865,0.02247191,0.02247191,0.04494382,0.056179775,0.123595506,0.02247191,0.02247191,0.04494382,0.02247191,0.02247191,0.02247191,0.033707865
CANARIO R 2015 MAR BIOL RES,0.021978022,0.032967033,0.120879121,0.021978022,0.043956044,0.054945055,0.021978022,0.021978022,0.021978022,0.021978022,0.021978022,0.043956044,0.087912088,0.021978022,0.021978022,0.021978022,0.054945055,0.164835165,0.021978022,0.021978022,0.043956044,0.021978022,0.021978022,0.021978022,0.021978022
CANARIO R 2017 ZOOTAXA,0.027272727,0.018181818,0.2,0.036363636,0.1,0.018181818,0.018181818,0.036363636,0.018181818,0.063636364,0.018181818,0.027272727,0.045454545,0.036363636,0.018181818,0.027272727,0.054545455,0.045454545,0.018181818,0.018181818,0.063636364,0.027272727,0.018181818,0.027272727,0.018181818
"CANTERLE AM, 2022, MAR BIOL",0.011976048,0.017964072,0.011976048,0.02994012,0.011976048,0.05988024,0.011976048,0.011976048,0.323353293,0.035928144,0.035928144,0.011976048,0.041916168,0.017964072,0.131736527,0.023952096,0.035928144,0.017964072,0.017964072,0.017964072,0.023952096,0.017964072,0.035928144,0.023952096,0.017964072
CAPEL KC 2016 ICRS,0.079136691,0.064748201,0.014388489,0.014388489,0.071942446,0.028776978,0.021582734,0.028776978,0.035971223,0.028776978,0.021582734,0.014388489,0.014388489,0.021582734,0.129496403,0.014388489,0.028776978,0.021582734,0.014388489,0.050359712,0.021582734,0.194244604,0.021582734,0.021582734,0.021582734
CAPEL KCC 2016 GENE,0.02189781,0.02189781,0.051094891,0.01459854,0.01459854,0.01459854,0.02189781,0.02919708,0.03649635,0.02189781,0.01459854,0.02189781,0.02919708,0.02919708,0.124087591,0.01459854,0.058394161,0.102189781,0.02919708,0.01459854,0.065693431,0.204379562,0.01459854,0.01459854,0.01459854
CAPEL KCC 2019 SCI REP,0.050724638,0.028985507,0.014492754,0.02173913,0.014492754,0.014492754,0.02173913,0.043478261,0.02173913,0.02173913,0.02173913,0.014492754,0.014492754,0.02173913,0.065217391,0.02173913,0.02173913,0.057971014,0.050724638,0.050724638,0.02173913,0.31884058,0.014492754,0.028985507,0.02173913
CARDOSO APLR 2020 J EXP MAR BIOL ECOL,0.014150943,0.009433962,0.009433962,0.009433962,0.033018868,0.009433962,0.377358491,0.014150943,0.051886792,0.009433962,0.231132075,0.009433962,0.023584906,0.018867925,0.014150943,0.009433962,0.009433962,0.014150943,0.014150943,0.009433962,0.018867925,0.023584906,0.04245283,0.009433962,0.014150943
"CARDOSO GO, 2022, SCI TOTAL ENVIRON",0.186813187,0.038461538,0.010989011,0.027472527,0.021978022,0.010989011,0.010989011,0.021978022,0.010989011,0.016483516,0.016483516,0.038461538,0.010989011,0.120879121,0.043956044,0.016483516,0.038461538,0.159340659,0.021978022,0.027472527,0.032967033,0.010989011,0.043956044,0.016483516,0.043956044
CARDOSO I 2013 LAT AM J AQUAT RES,0.018691589,0.037383178,0.074766355,0.018691589,0.056074766,0.037383178,0.037383178,0.037383178,0.018691589,0.028037383,0.018691589,0.14953271,0.065420561,0.018691589,0.018691589,0.037383178,0.028037383,0.018691589,0.074766355,0.074766355,0.028037383,0.018691589,0.018691589,0.028037383,0.037383178
CARDOSO RS 2012 MAR ECOL -EVOL PERSP,0.034313725,0.049019608,0.014705882,0.014705882,0.019607843,0.024509804,0.137254902,0.014705882,0.009803922,0.279411765,0.107843137,0.024509804,0.058823529,0.019607843,0.009803922,0.024509804,0.009803922,0.014705882,0.014705882,0.019607843,0.009803922,0.014705882,0.044117647,0.014705882,0.014705882
CARDOZO-FERREIRA GC 2018 MAR ECOL -PROG SER,0.038888889,0.061111111,0.105555556,0.011111111,0.011111111,0.105555556,0.161111111,0.05,0.1,0.011111111,0.038888889,0.033333333,0.022222222,0.011111111,0.05,0.033333333,0.022222222,0.011111111,0.022222222,0.016666667,0.022222222,0.011111111,0.027777778,0.011111111,0.011111111
CARDOZO-FERREIRA GC 2022 ICRS,0.063492063,0.010582011,0.010582011,0.037037037,0.015873016,0.026455026,0.026455026,0.042328042,0.201058201,0.015873016,0.068783069,0.021164021,0.021164021,0.063492063,0.031746032,0.042328042,0.021164021,0.010582011,0.021164021,0.068783069,0.021164021,0.010582011,0.111111111,0.010582011,0.026455026
"CARDOZO-FERREIRA GC, 2021, FRONT MAR SCI",0.308080808,0.025252525,0.015151515,0.015151515,0.02020202,0.095959596,0.060606061,0.045454545,0.065656566,0.01010101,0.02020202,0.02020202,0.015151515,0.025252525,0.01010101,0.025252525,0.025252525,0.01010101,0.045454545,0.025252525,0.01010101,0.02020202,0.035353535,0.02020202,0.03030303
CARLIN JL 2003 MAR BIOL,0.01734104,0.034682081,0.01734104,0.011560694,0.01734104,0.011560694,0.01734104,0.023121387,0.023121387,0.034682081,0.011560694,0.057803468,0.034682081,0.040462428,0.410404624,0.028901734,0.023121387,0.01734104,0.011560694,0.063583815,0.01734104,0.011560694,0.011560694,0.01734104,0.034682081
CARLOS C 2013 SCI REP,0.024193548,0.016129032,0.040322581,0.016129032,0.016129032,0.016129032,0.112903226,0.048387097,0.016129032,0.016129032,0.024193548,0.016129032,0.016129032,0.10483871,0.048387097,0.032258065,0.032258065,0.088709677,0.016129032,0.032258065,0.120967742,0.056451613,0.024193548,0.016129032,0.048387097
CARLOS C 2014 PLOS ONE,0.023255814,0.023255814,0.015503876,0.015503876,0.015503876,0.015503876,0.069767442,0.023255814,0.054263566,0.015503876,0.023255814,0.015503876,0.046511628,0.015503876,0.015503876,0.108527132,0.023255814,0.069767442,0.046511628,0.015503876,0.248062016,0.03875969,0.015503876,0.031007752,0.015503876
CARLOS C 2017 CURR GENET,0.024,0.016,0.04,0.016,0.016,0.024,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.024,0.016,0.032,0.024,0.128,0.032,0.016,0.368,0.04,0.024,0.016,0.016
CARLOS-JUNIOR LA 2015 ECOL EVOL,0.054216867,0.012048193,0.048192771,0.018072289,0.012048193,0.012048193,0.012048193,0.018072289,0.012048193,0.024096386,0.018072289,0.018072289,0.024096386,0.018072289,0.024096386,0.012048193,0.036144578,0.030120482,0.030120482,0.246987952,0.012048193,0.234939759,0.036144578,0.018072289,0.018072289
CARLOS-JUNIOR LA 2015 MAR ENVIRON RES,0.025806452,0.012903226,0.025806452,0.019354839,0.025806452,0.012903226,0.038709677,0.012903226,0.038709677,0.032258065,0.04516129,0.064516129,0.025806452,0.019354839,0.025806452,0.012903226,0.012903226,0.025806452,0.025806452,0.270967742,0.012903226,0.161290323,0.012903226,0.012903226,0.025806452
CARLOS-JUNIOR LA 2019 DIVERS DISTRIB,0.02020202,0.02020202,0.015151515,0.015151515,0.025252525,0.01010101,0.257575758,0.075757576,0.02020202,0.055555556,0.065656566,0.035353535,0.03030303,0.035353535,0.01010101,0.02020202,0.025252525,0.015151515,0.055555556,0.070707071,0.04040404,0.04040404,0.01010101,0.01010101,0.02020202
CARMINATTO AA 2020 ECOL INDIC,0.066037736,0.023584906,0.018867925,0.009433962,0.037735849,0.014150943,0.08490566,0.051886792,0.014150943,0.023584906,0.254716981,0.028301887,0.018867925,0.108490566,0.014150943,0.051886792,0.04245283,0.014150943,0.018867925,0.023584906,0.014150943,0.018867925,0.018867925,0.018867925,0.009433962
CARNEIRO CARVALHO LM 2019 BOL INST PESCA,0.02238806,0.037313433,0.044776119,0.029850746,0.104477612,0.014925373,0.02238806,0.029850746,0.014925373,0.02238806,0.082089552,0.02238806,0.134328358,0.126865672,0.014925373,0.014925373,0.014925373,0.014925373,0.044776119,0.014925373,0.029850746,0.044776119,0.014925373,0.067164179,0.014925373
"CARNEIRO IM, 2021, ESTUAR COAST SHELF SCI",0.064516129,0.013824885,0.00921659,0.041474654,0.00921659,0.00921659,0.221198157,0.013824885,0.00921659,0.055299539,0.170506912,0.023041475,0.01843318,0.055299539,0.013824885,0.069124424,0.01843318,0.013824885,0.064516129,0.036866359,0.013824885,0.013824885,0.013824885,0.01843318,0.00921659
"CARNEIRO PBM, 2021, MAR ENVIRON RES",0.032467532,0.077922078,0.019480519,0.292207792,0.032467532,0.032467532,0.038961039,0.025974026,0.019480519,0.012987013,0.058441558,0.045454545,0.032467532,0.012987013,0.019480519,0.012987013,0.012987013,0.012987013,0.012987013,0.051948052,0.019480519,0.025974026,0.032467532,0.019480519,0.045454545
CARNEIRO PEREIRA LC 2003 J COAST RES,0.051470588,0.066176471,0.044117647,0.029411765,0.029411765,0.014705882,0.036764706,0.066176471,0.022058824,0.066176471,0.036764706,0.022058824,0.014705882,0.029411765,0.029411765,0.014705882,0.022058824,0.132352941,0.051470588,0.029411765,0.022058824,0.029411765,0.073529412,0.014705882,0.051470588
CARNEIRO-SCHAEFER AL 2017 BOL INST PESCA,0.03,0.08,0.07,0.05,0.07,0.02,0.02,0.02,0.02,0.06,0.02,0.02,0.16,0.02,0.04,0.02,0.03,0.04,0.02,0.03,0.04,0.05,0.03,0.02,0.02
CARPES RM 2013 GENET MOL RES,0.05982906,0.034188034,0.017094017,0.017094017,0.025641026,0.017094017,0.017094017,0.042735043,0.017094017,0.017094017,0.025641026,0.017094017,0.034188034,0.042735043,0.025641026,0.025641026,0.025641026,0.05982906,0.068376068,0.017094017,0.230769231,0.085470085,0.042735043,0.017094017,0.017094017
CARPES RM 2020 J APPL TOXICOL,0.018518519,0.030864198,0.024691358,0.018518519,0.043209877,0.018518519,0.012345679,0.030864198,0.030864198,0.018518519,0.012345679,0.012345679,0.030864198,0.030864198,0.012345679,0.012345679,0.030864198,0.080246914,0.024691358,0.018518519,0.277777778,0.141975309,0.024691358,0.012345679,0.030864198
CARPES RM 2020 J PHARM PHARMACOL,0.059210526,0.013157895,0.019736842,0.019736842,0.039473684,0.039473684,0.019736842,0.026315789,0.013157895,0.013157895,0.013157895,0.013157895,0.026315789,0.019736842,0.019736842,0.032894737,0.019736842,0.059210526,0.072368421,0.019736842,0.197368421,0.177631579,0.026315789,0.019736842,0.019736842
"CARPINELLI AN, 2020, ZOOTAXA",0.0234375,0.015625,0.046875,0.0234375,0.0625,0.015625,0.015625,0.03125,0.015625,0.015625,0.015625,0.015625,0.015625,0.0390625,0.0390625,0.0234375,0.046875,0.078125,0.0625,0.0703125,0.0625,0.1796875,0.015625,0.0546875,0.015625
CARRILHO CD 2018 OCEAN COASTAL MANAGE,0.075862069,0.04137931,0.013793103,0.013793103,0.04137931,0.013793103,0.027586207,0.04137931,0.034482759,0.103448276,0.013793103,0.013793103,0.027586207,0.055172414,0.013793103,0.013793103,0.048275862,0.013793103,0.303448276,0.013793103,0.013793103,0.020689655,0.013793103,0.013793103,0.013793103
"CARVALHO CO, 2020, ZOOLOGY",0.014084507,0.014084507,0.281690141,0.014084507,0.042253521,0.028169014,0.021126761,0.014084507,0.014084507,0.042253521,0.028169014,0.028169014,0.021126761,0.028169014,0.211267606,0.021126761,0.021126761,0.021126761,0.028169014,0.021126761,0.014084507,0.014084507,0.014084507,0.014084507,0.028169014
"CARVALHO F, 2021, CORAL REEFS",0.034825871,0.019900498,0.009950249,0.019900498,0.014925373,0.029850746,0.169154229,0.009950249,0.074626866,0.014925373,0.029850746,0.009950249,0.009950249,0.014925373,0.009950249,0.009950249,0.014925373,0.009950249,0.019900498,0.034825871,0.024875622,0.044776119,0.019900498,0.338308458,0.009950249
CARVALHO MS 2016 HELGOLAND MAR RES,0.016806723,0.016806723,0.176470588,0.042016807,0.050420168,0.025210084,0.033613445,0.016806723,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.016806723,0.025210084,0.168067227,0.033613445,0.067226891,0.016806723,0.050420168,0.033613445,0.025210084,0.025210084,0.016806723,0.016806723
CARVALHO NF 2018 HYDROBIOLOGIA,0.012820513,0.019230769,0.019230769,0.16025641,0.025641026,0.025641026,0.192307692,0.044871795,0.019230769,0.012820513,0.179487179,0.012820513,0.038461538,0.019230769,0.019230769,0.019230769,0.019230769,0.038461538,0.012820513,0.025641026,0.019230769,0.025641026,0.012820513,0.012820513,0.012820513
CARVALHO RC 2013 J COAST CONSERV,0.023809524,0.011904762,0.011904762,0.011904762,0.035714286,0.011904762,0.023809524,0.017857143,0.023809524,0.101190476,0.017857143,0.017857143,0.011904762,0.035714286,0.017857143,0.113095238,0.101190476,0.011904762,0.18452381,0.035714286,0.017857143,0.017857143,0.047619048,0.029761905,0.06547619
CARVALHO-FILHO A 2009 ZOOTAXA,0.021276596,0.031914894,0.117021277,0.021276596,0.042553191,0.021276596,0.021276596,0.021276596,0.021276596,0.021276596,0.042553191,0.053191489,0.021276596,0.021276596,0.170212766,0.095744681,0.031914894,0.021276596,0.021276596,0.031914894,0.031914894,0.021276596,0.021276596,0.042553191,0.031914894
CARVALHO-FILHO A 2013 NEOTROP ICHTHYOL,0.01754386,0.035087719,0.114035088,0.026315789,0.043859649,0.078947368,0.026315789,0.01754386,0.035087719,0.026315789,0.01754386,0.061403509,0.043859649,0.043859649,0.052631579,0.035087719,0.035087719,0.035087719,0.01754386,0.105263158,0.026315789,0.043859649,0.01754386,0.01754386,0.026315789
CARVALHO-FILHO A 2016 ZOOTAXA,0.032608696,0.032608696,0.217391304,0.02173913,0.02173913,0.032608696,0.02173913,0.02173913,0.032608696,0.032608696,0.02173913,0.184782609,0.032608696,0.02173913,0.032608696,0.043478261,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913
"CARVALHO-FILHO A, 2020, ZOOTAXA",0.019230769,0.019230769,0.192307692,0.019230769,0.019230769,0.048076923,0.048076923,0.028846154,0.019230769,0.038461538,0.038461538,0.201923077,0.019230769,0.019230769,0.019230769,0.038461538,0.019230769,0.019230769,0.019230769,0.057692308,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769
CASAL G 2008 ACTA PROTOZOOL,0.018518519,0.055555556,0.12962963,0.055555556,0.046296296,0.018518519,0.018518519,0.027777778,0.027777778,0.037037037,0.037037037,0.027777778,0.092592593,0.046296296,0.064814815,0.037037037,0.018518519,0.027777778,0.018518519,0.027777778,0.027777778,0.027777778,0.018518519,0.064814815,0.027777778
CASSOLA GE 2016 ICRS,0.028571429,0.019047619,0.038095238,0.019047619,0.066666667,0.019047619,0.047619048,0.019047619,0.019047619,0.028571429,0.057142857,0.028571429,0.028571429,0.019047619,0.095238095,0.019047619,0.028571429,0.20952381,0.028571429,0.038095238,0.057142857,0.019047619,0.019047619,0.028571429,0.019047619
CASSOLA GE 2016 MAR POLLUT BULL,0.024793388,0.024793388,0.024793388,0.016528926,0.107438017,0.016528926,0.024793388,0.033057851,0.016528926,0.024793388,0.05785124,0.041322314,0.024793388,0.041322314,0.05785124,0.016528926,0.033057851,0.190082645,0.041322314,0.033057851,0.049586777,0.016528926,0.049586777,0.016528926,0.016528926
CASTELAR B 2015 AQUACULTURE,0.147619048,0.019047619,0.00952381,0.066666667,0.033333333,0.019047619,0.00952381,0.00952381,0.033333333,0.019047619,0.014285714,0.014285714,0.00952381,0.019047619,0.014285714,0.038095238,0.038095238,0.014285714,0.071428571,0.138095238,0.019047619,0.166666667,0.033333333,0.033333333,0.00952381
"CASTELLO-BRANCO C, 2014, MARINE BIODIVERSITY RECORDS",0.034482759,0.022988506,0.114942529,0.022988506,0.103448276,0.022988506,0.022988506,0.022988506,0.034482759,0.068965517,0.022988506,0.034482759,0.022988506,0.034482759,0.034482759,0.034482759,0.057471264,0.034482759,0.022988506,0.034482759,0.022988506,0.045977011,0.022988506,0.022988506,0.08045977
CASTILHO WESTPHAL GG 2016 BRAZ J OCEANOGR,0.030120482,0.018072289,0.018072289,0.024096386,0.048192771,0.030120482,0.036144578,0.06626506,0.036144578,0.042168675,0.012048193,0.012048193,0.018072289,0.018072289,0.012048193,0.096385542,0.301204819,0.012048193,0.030120482,0.012048193,0.024096386,0.024096386,0.018072289,0.048192771,0.012048193
CASTRO CB 2001 BULL MAR SCI,0.024793388,0.024793388,0.049586777,0.024793388,0.041322314,0.016528926,0.066115702,0.016528926,0.016528926,0.066115702,0.033057851,0.066115702,0.024793388,0.024793388,0.016528926,0.024793388,0.107438017,0.107438017,0.049586777,0.05785124,0.016528926,0.033057851,0.016528926,0.05785124,0.016528926
CASTRO CB 2010 J NAT HIST,0.021052632,0.021052632,0.157894737,0.021052632,0.031578947,0.021052632,0.021052632,0.052631579,0.031578947,0.021052632,0.031578947,0.052631579,0.031578947,0.021052632,0.031578947,0.052631579,0.052631579,0.052631579,0.063157895,0.063157895,0.021052632,0.052631579,0.021052632,0.031578947,0.021052632
"CATARINE DANTAS CERQUEIRA NN, 2021, NEOTROP ICHTHYOL",0.027522936,0.018348624,0.100917431,0.018348624,0.018348624,0.110091743,0.018348624,0.027522936,0.018348624,0.027522936,0.027522936,0.027522936,0.036697248,0.036697248,0.19266055,0.027522936,0.036697248,0.018348624,0.036697248,0.027522936,0.055045872,0.018348624,0.018348624,0.036697248,0.018348624
CAVALCANTE KP 2018 BRAZ J BOT,0.015873016,0.015873016,0.126984127,0.023809524,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.079365079,0.071428571,0.023809524,0.063492063,0.063492063,0.015873016,0.023809524,0.071428571,0.158730159,0.031746032,0.023809524,0.015873016,0.047619048
CAVALCANTI CONI EO 2013 ENVIRON BIOL FISHES,0.015873016,0.015873016,0.021164021,0.015873016,0.015873016,0.074074074,0.058201058,0.042328042,0.047619048,0.015873016,0.164021164,0.021164021,0.015873016,0.015873016,0.015873016,0.015873016,0.037037037,0.227513228,0.026455026,0.037037037,0.010582011,0.058201058,0.010582011,0.010582011,0.010582011
CAVALCANTI DOS SANTOS DH 2010 ACTA BOT BRAS,0.034013605,0.034013605,0.047619048,0.013605442,0.034013605,0.020408163,0.081632653,0.040816327,0.040816327,0.06122449,0.034013605,0.013605442,0.068027211,0.204081633,0.013605442,0.081632653,0.020408163,0.013605442,0.020408163,0.027210884,0.034013605,0.013605442,0.020408163,0.013605442,0.013605442
CAVALCANTI FF 2013 MAR ECOL -EVOL PERSP,0.026143791,0.117647059,0.045751634,0.019607843,0.045751634,0.026143791,0.013071895,0.039215686,0.130718954,0.032679739,0.026143791,0.026143791,0.019607843,0.032679739,0.013071895,0.032679739,0.013071895,0.019607843,0.045751634,0.026143791,0.058823529,0.091503268,0.052287582,0.026143791,0.019607843
CAVALCANTI GS 2013 CONT SHELF RES,0.038961039,0.025974026,0.025974026,0.025974026,0.025974026,0.025974026,0.025974026,0.025974026,0.064935065,0.051948052,0.064935065,0.038961039,0.025974026,0.051948052,0.051948052,0.038961039,0.051948052,0.038961039,0.051948052,0.025974026,0.077922078,0.038961039,0.025974026,0.038961039,0.038961039
CAVALCANTI GS 2014 ISME J,0.011111111,0.022222222,0.011111111,0.144444444,0.016666667,0.011111111,0.066666667,0.044444444,0.055555556,0.011111111,0.011111111,0.011111111,0.022222222,0.05,0.038888889,0.011111111,0.083333333,0.022222222,0.011111111,0.027777778,0.166666667,0.022222222,0.072222222,0.022222222,0.033333333
CAVALCANTI T 2019 MAR BIODIVERS,0.027522936,0.018348624,0.19266055,0.073394495,0.110091743,0.018348624,0.04587156,0.055045872,0.027522936,0.055045872,0.018348624,0.027522936,0.027522936,0.018348624,0.027522936,0.027522936,0.018348624,0.036697248,0.036697248,0.027522936,0.018348624,0.018348624,0.036697248,0.018348624,0.018348624
CEDRO VR 2011 BIOTA NEOTROP,0.024390244,0.024390244,0.134146341,0.036585366,0.219512195,0.024390244,0.024390244,0.024390244,0.036585366,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.048780488,0.06097561,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244
